,review,sentiment
1282,the view of parthenon was nice though no one informs the guest that when the cafe at the ground floor is closed there is no way in or out of the hotel during the night i needed to go out of the hotel and i realized that i was locked honestly that was a nice experiences,0
1283,the best of many good things about this hotel was the terrace on the top floor plenty of chairs and tables from which to survey the spectacular view the acropolis to the north and the city and the mountains beyond it to the east and south we took our breakfast up there on a tray no problem going from ground floor to fifth with a lift every morning and our coffee or wine every evening it was a spectacular way to start and end each was also well placed not only was the next road on the sightseeing tour bus routes but the junction with that road was opposite a shady little path that led to the main footpath to the acropolis so instead of joining the gathering throng in the scorching crowded and noisy coach park a walk up the road to our left we padded our way between ancient trees and shrubs on a path worn by feet ancient and modern over thousands of years and joined them a little further up only a little but it was more magical the hotel staff were extremely helpful and pleasant at all times whether we needed to know about museums restaurants bus routes etc they telephoned hertz for us when our lack of greek and the hertz office busy times made it difficult for us to sort out a problem with times for picking up our hire car and then one of the staff parked it for us when fitting,1
1284,great location the reception staff are awesome always smiling and ready to help i stayed for nights and on way back from santorini for another night on the second leg there was a mix up in their reservations and they acknowledged it were very hospitable and adjusted me in a presidential suite i forgot the gentleman name who marshalled it all but it was great their breakfast is good by european standards and the fact we eat only very near everything shops food outlets indian food etc great view of acropolis from top and right next to parliament house however they seriously need to improve their the ac control does not work from the room so no change can be brought about by the guest and it very hot in mattresses are lumpy and uncomfortable and no water bottles provided by house keeping all are charged difficult to fathom that it an old establishment and needs to work on their shortcomings would love to stay again if rooms are cool and beds provide a good sleep by the way i loved visiting athens,1
1287,a very comfortable stay we had there nice specious room look for their suite rooms good location warm staff they packed our entire groups breakfast since we were leaving early morning that i thought was a sweet gesture,1
1288,i decided to spend my last week in athens in luxury and style probably the most affordable to someone like me of what i consider the holy trinity of luxury hotels in syntagma square i was so excited on my arrival i tipped the bellboy when he brought my luggage to my room what a room location location location and view view view wow a deluxe room on the floor i could see the changing of the guards in front of the greek parliament and the parthenon from my balcony big spacious and clean room with air conditioning that was a blessing every time i returned from the scorching athens heat comfortable bed crisp clean and fresh linen big bathroom with quality toiletries nice touch my room did not come with breakfast but i had the option to take breakfast for but i opted to walk across the road and for had a freshly squeezed orange juice and a spanakopita instead perfect yes this place expensive but as a treat to myself was well worth it it easily accessible with the metro and airport bus on walk i loved my stay,1
1289,fantastic experience in a very large room with acropolis view at the best location in athens can not beat that the amenities are great the service excellent the breakfast rich in a beautiful hotel is next to king george and grande bretagne on syntagma square it has been built as a luxury hotel to compete with its neighbors with large rooms big marble bathrooms and it does that but at more affordable am staying here every time i come to athens on business and feel pampered,1
1290,we stayed at this very central hotel for a friend birthday bash it a very athens kinda hotel which suggests its elegance of the good days the hotel itself needs very little sprucing up minor details yet would make a great change other than that it perfectly clean quiet comfortable and extremely convenient for everything one needs to do in athens situated minutes away from suntagma sq metro station means you wo have to walk a lot in the heat the staff are nice and they gave me the quiet room i asked for my experience was demanding but i still felt very welcome word of advice for hoteliers and housekeeping renew and replenish toiletries even if your guest is there for the weekend it makes them feel thought of thank you njv plaza,1
1291,my wife and i stayed here the first three nights of our honeymoon and the location ca be beat when visiting athens we were able to walk to lunch dinner and the shops around town in breakfast was included with our booking and i would highly recommend it there is a great selection and a lot to pick from including mimosas the staff was very friendly and helpful our only reason to not give it a perfect was because of the misleading photos of the views they show pictures on their website of a view of acropolis from the hotel but we were unable to find out exactly where that view came from do think it was this hotel again though the location is perfect high recommend this hotel,1
1292,the hotel has an excellent location it within walking distance to all tourist sites and there is high end shopping area just behind the hotel the hotel does feel dated but the room is comfortable it a business hotel and i could feel anything luxury about this hotel the wifi was really bad we could only receive internet at certain spots of the room and it was slow,1
1293,stayed one night all very lovely perfect location and a really nice room a bit disappointing we booked months in advance and ended up with two single beds instead of the double bed we requested,1
1294,njv athens combines luxury with history in addition to great location in the middle of down town with walking distance to shopping and dining places rooms are clean and comfortable staff are helpful and friendly breakfast was yummy with variety to satisfy all tastes all in all it was a nice stay,1
1295,great hotel ideally located at syntagma square in walking distance from the historic center of athens clean spacious room big bathroom all the amenities available friendly staff we were here on business but i would highly recommend it for leisure as well,1
1296,i stay in this hotel again because of the great location there was nothing really great nor nothing really bad it was just meh the room was adequate fairy clean and spacious we had problems with keeping the room cool enough but to be fair it was over degrees when we visited we had a breakfast included type of reservation and the breakfast food and presentation was very nice however the service during the breakfast which was minimally needed since it was a buffet was lacking the servers seemed overwhelmed and stressed and did not go out of their way to greet us or ask if we needed anything on one occasion i asked if they had a take away cup for my coffee what is it with europe it so weird that they do not have take away coffee and got a huffy eye roll stomp off attitude i mean a simple no i sorry we do would have been much better but that little incident aside our over all experience was pleasant sufficient to meet all our needs and we would consider staying here again just because of the convenient location,1
1297,stayed july hotel is located right in the heart of constitution square rooms are very clean and the staff is exceptional the breakfast buffet is very good this hotel is within walking distance from a lot of restaurants coffee shops and shopping there is also high end shopping within walking distance with the road closed off so you can walk in the streets,1
1298,this hotel was very nice the rooms were spacious the staff were friendly the only drawback was the room stunk of cigarettes even though it was supposed to be a nonsmoking floor the breakfast was great it right on syntagma so the location was perfect there are many nearby shops and restaurants and the area is well lit and safe,1
1299,hotel is dated but well maintained in the center of tourism just across from greek parliament good nightly rates this said clerk talks of breakfast at checkin as though it included likely it not so ask prior to taking your breakfast otherwise you might get a surprise at the end a good star hotel with character and close to it all,1
1300,sure there may be newer hotelrooms in athens but i may not use a calory to find it out best location in the city excellent service spacious comfortable rooms very good breakfast buffet and helpful staff i come back here each time in athens,1
1302,positives are the hotel is very close to the acropolis and the new acropolis museum a minute walk will also take you to the temple of zeus and the stadium the plaka is a min stroll where you can find a range of restaurants and the typical tourist type shops in the oldest part of athens at the end if the plaka you will find the ancient agora the acropolis metro is only a min walk that will take you to other parts of athens the beds are comfortable and the rooms have air conditioning which is a must with the temps that can get to deg we had this for three days there is a small fridge situated in the bottom of the wardrobe but no facilities to make a cup of tea or coffee you have to go downstairs to the breakfast room in order to do so breakfast is rather tinned fruit that has been open too long and kept in a warm now fermenting the fresh fruit on offer was too ripe and spoiled and not enough choice coffee was via a nescafé vending machine tea is via tea bags and there are three types to choose from at least you can juice your own oranges with an electric juicer ask for a room that faces the inner courtyard otherwise you wo get a good night rest the hotel is situated on a corner of one if the busiest roads in athens you might want to,0
1303,we stayed for the second time in six years in this lovley cozy and comfortable hotel located close to the the acropolis museum and some lovely was clean and beautifuly was great will definitely be back,1
1304,stayed here for one night after our island hopping tour rooms were spacious and were all we could ask for staff were very friendly and helpful especially donna wonderful close to the plaka area and the acropolis,1
1305,we immediately felt welcomed most staff speak at least some english but make it a point to learn some greek before you go they seemed pleasantly surprised when i said something in greek room was clean and comfortable rooftop dining amazing breakfast was always delicious with many healthy options,1
1306,the staff were wonderfully understanding and accommodating the breakfast was truly incredible and everything was delicious we had a spectacular view of the acropolis from our room our room was clean and comfortable too,1
1307,the hotel is centrally located which makes it easier to the tourist sights the beds are nice and comfortable the highlight of this hotel is the typical greek breakfast i just loved it very polite and helpful staff house keeping people were just amazing reception people were just so helpful on my first day in athens,1
1308,loved our suite with view of acropolis room was big spacious clean comfortable as was the rest of the hotel food was good at the roof top restaurant and we enjoyed breakfast although nothing out of the ordinary,1
1309,we have stayed at the grand polis twice the first visit was nights we were in a tiny room with a tiny shower it was a little difficult to even get through the front door we enjoyed our stay as the bed was comfortable and the room was well ventilated but it did not really seem like a star experience the breakfast was great we enjoyed the buffet and would highly recommend our second stay we were some how given a much larger room on the top floor we were much more comfortable the staff was friendly on both visits and we enjoyed the views from the rooftop bar and even had lunch at the cafe downstairs we visited during the heat wave which made the location seem much further from local attractions than it actually is,1
1310,nice hotel very good situation professional and kind staff specially vangelis and vasilios very good breakfast included greek coffee spectacular views to the parthenon from the restaurant maybe only a very small issues small elevators in busy times internet sometimes does not work good views be nice from room floor anyway nothing relevant very good hotel,1
1311,the staff at the polis grand was extremely friendly knowledgeable and professional the hotel was centrally located so we were able to walk and explore the city the room though small was clean and comfortable it made our trip very enjoyable,1
1312,loved our trip to greece and staying at the grand polis hotel we did get to eat at the rooftop restaurant but wish we had the rooms were tidy and clean and the staff was so friendly and helpful when we needed tips on how to get around the hotel is centrally located to so many things and not to far from the acropolis i hope you enjoy it as we did,1
1313,i only stayed for two nights the hotel is not in a nice neighborhood with a few deserted surrounding buildings but inside it is nice and clean with great roof terrace the rooms are clean only remark is that like unfortunately in most hotels when you leave the room the air cooling device switches off and when you come back the room is hot the breakfast is excellent walking distance possible to the center and acropolis,1
1314,very small elevator average rooms no coffee maker bad and small washrooms rude unfriendly staff called for room service the response for coffee maker was very rude with sprain on foot the receptionist and the lady at the cafe do let me sit with my leg raised when it was hurting very bad as we had checked out and our flight was in few hours,0
1315,we stayed here for days last week centrally located in the heart of rome nice rooms with soft beds and great the breakfast buffet is top notch with a great variety of fruit cereal fresh bread and a host of other items the desk was very friendly and helpful with our stay and getting cabs thanks for making our stay enjoyable,1
1316,conveniently located but watch your wallets at omonia station pickpockets are in full force and many including us were robbed beds were very comfortable ac worked great and bathroom was very spacious yes the included breakfast is as good as everyone says salads eggs meats tomatoes mushrooms bread of every variety veggies types of cakes coffee yogurt station fresh fruit make your own greek coffee in sand amazing fresh flavored waters greek pies and more laundry service is sent out and was euros for a large bag staff was helpful and efficient great view of acropolis from rooftop bar,1
1317,pros the staff was extremely polite friendly and helpful the breakfast had the best display of all the hotels we stayed at during our trip rooms were clean but a bit small we just chalked it up to being european first stay had the small shower but at the end of the trip we scored a room with a normal size location is a bit shady hotel itself is nice area surrounding hotel not so much area seemed a bit shady we did walk around the city but only during the day and took cabs back after dark definitely watch purses and wallets etc as you do get approached for handouts we really did have any major problems and found most people helpful elevators although adorable are very small people with a suitcase small but quaint,1
1319,clean hotel with good central acres to all areas friendly staff excellent breakfast buffet the roof top bar is one of highlights with view over the city the room is small but sufficient for persons,1
1320,my fiancée and i stayed three nights at the polis grand in may the room was fantastic the staff at the were helpful and the hotel itself is within a reasonable distance from the major attractions surrounding the plaka district best of all the outstanding array of cuisine to wake up to in the morning,1
1321,the hotel is a decent size building very clean and well presented the staff are unbelievably helpful nothing was any trouble all the staff went above and beyond but vassilis was a standout for us there were of us in total my family from america were unlucky enough to have a suitcase go missing from the airport but the hotel staff were non stop in trying to locate it for hotel is very well placed for the acropolis and syntagma square etc and most attractions were within walking distance the rooftop has a real wow factor when you first walk in there at night but the service seemed a bit slow for drinks as has been mentioned in previous reviews the breakfast is really good lots of variety to cater for all tastes from fruit various breads drinks etc it was a very nice experience the bedrooms were a little small but about right for a city hotel why only stars the lifts were very small hot and slow and there were only two in operation the kids were happy to use the stairs but it was a little frustrating sometimes waiting for the lifts all in all a very easy going and positive experience which i would recommend to anyone next time we are in athens i will certainly you for looking after us,1
1322,room is clean and pretty the restaurant on the rooftop is absolutely delicious and the view is just amazing staff of the hotel is all smile helpful and polite location is just perfect we can walk to the acropole amazing we recommend that hotel to everybody,1
1323,the hotel is very good located in a central point where you can easy access every part of the city the breakfast menu is so wide and it is very good the hotel staf are friendly and provide help one comment though the cleaning of the room should occur more often in my days stay it was cleaned only once,1
1324,the staff on reception were very friendly and helpful especially when my husband had his phone stolen on the metro the breakfast was very good value for money and differed each day we loved the view of the acropolis from restaurant balcony would recommend we travelled to athens for a family baptism and the hotel was very well sited for using public transport,1
1325,the hotel is beautiful and very close to great restaurants and not a very far walk from the acropolis minutes the thing that sets this hotel aside from others is the staff they are very accommodating and have great advice on restaurants you know th advice is good when you run into staff members at the restaurants they refer you to not to mention the breakfast was delicious i would stay here again in a heartbeat,1
1326,i can not rate the polis grand high enough from the moment we walked in to the moment we left the people there could not have been more arrived in the early evening and the night receptionist gave us a warm welcome and helped us with some basic but very useful local information the hotel is located minutes walk from omonia square where there is a metro station and tour bus pick up there is a bakery and supermarket located nearby the main tourist section with access to the acropolis and other attractions such as numerous bars and cafes is minutes straight line walk from the room was typical of a star european hotel included was a safe tv fridge and balcony the aircon actually worked and was adjustable remotely which is unusual from my experience the bed was amazingly comfortable and the room although located next to a busy road was very quiet the hotel said they had spent a lot of money on was typical european fare the usual array of pastries cold cuts bacon sausages fruit cereals etc all being refreshed constantly vasilis the catering manager showed me how to make greek coffee in hot sand i enjoyed it surprisingly linda thought it was had dinner on the rooftop one night with our son and his fiance there was a nice view of the acropolis and the meal was very enjoyable total bill was which was not too bad for have no problem in encouraging you to,1
1327,june we arrived at our hotel polis grand in athens and were completely exhausted from the flight plus a hour time zone difference the hotel is a in my opinion the hotel itself is clean but like many european hotels the room is very small as is the bathroom however the daily breakfast on the second floor is very well equipped and well worth it they put out a lot of hot and cold dishes plus all the small things you would like to see in a breakfast too many things to list including the drinks overall this hotel is nice and the service is friendly and is good for a quick day stopover on your way to see other part of greece greek isles while i am here i will take this opportunity to mention our day stay in we got to our hotel at from the airport they told us that check in time was and after so we sat around and went for a walk down the streets of athens and eventually wound up at the monastiraki square we had a gyros and went back to our hotel to take a nap we woke up a little later and went back to eat dinner at monastiraki in the evening this is a very lively place full of lights music shops street vendors and live bands it was entertaining as far as the food goes it was good but unfortunately being from toronto i can not in all,1
1328,my friend and i stayed there for nights the staff members were very friendly and helpful the rooms were clean the breakfast had a wide variety the location was good in walking distance to most touristic places and about minutes to the acropolis by foot however the hotel location is the safest if you returning late alone,1
1329,there is a good convenient transport with metro downstairs there is a hours open bread shop factory and the hotel pool can have a great view of the arcopolis and the breakfast is buffet style and provides alot of choices,1
1330,we stayed at wyndham grand athens in our lasts days of our honeymoon trip through took a taxi from the airport straight to the hotel and we were a little bit shocked when we arrived since the area in which this hotel is has this heavy atmosphere you can feel that this is not the right place for a tourist to thing is that there is a subway station really close and is easy to get a taxi from the hotel entrance so you do really need to walk too much around this not so good areaother than that the hotel was really nice specially the rooftop from which you can see the parthenon all lighten up at are really nice so is the bathroom we never understood the shower there is this really nice rain shower but there is no shower plate so the water floods the whole bathroom after you might sound exotic but when you go to the bathroom in the middle of the night is rather a slippery cold and wet staff were mixed either they were really helpful or did ignored us or talked to us even without looking us at the face so i guess it depends on your luck when you visit the counter,1
1331,i want to point out and say unequivocally that this is the best massage i have ever had in my life perfect pampering for the body a once in a lifetime experience and i want to mention aspa and faye the two girls who do are just perfect,1
1332,i ca compare the wyndham with any other athens hotels because this is the only one we stayed at but this is a great hotel modern clean great breakfast buffet and very nice although quite small for the size of hotel swimming area on the roof great view of the acropolis from the rooftop bar our room was spacious and location is great as far as restaurants tavernas and bars are concerned there is one right outside called alexander the great which we did get round to trying but there is a metro station metaxourghio right across the street from which you can easily and cheaply reach anywhere in the city including the airport if and when in athens again i would probably stay here now we familiar with it tip i traveled back to the airport separately from my wife and son they were told by reception that a there would be plenty of taxis available in the street and b the flat fare back to the airport is compared with the fare in of she could find a cab and was charged the i made the same journey the next day found a row of cabs in front of the nearby metro station and only paid the fare is clearly stated on the cab dashboard as for airport to center and reverse journey do be reticent to point that out to the driver if he tries to overcharge,1
1333,we booked this hotel as we were looking for a place to stay in athens with a swimming pool to beat the summer heat we were not disappointed it was really great the view is breathtaking on the city and the acropolis particularly for hotel is really perfect the rooftop pool is very small but refreshing all the staff is really nice although really slow on the rooftop bar the only downside is the scary neighborhood you ca really walk at night even at day always take a taxi to get there or leave but price quality is a really good value,1
1334,i stayed in this hotel during my business trip the hotel is centrally located with good access to public transport the premises are renovated clean and spacious the room was comfortable the restaurant had an excellent view to the acropolis housekeeping was up to a good standard breakfast had adequate variety the pool is small for the size of the hotel reception was friendly especially stefania was very professional and helpful i will stay there again,1
1335,convenient location comfortable rooms clean and excellent service i love the rooftop bar it has beautiful view of the city the room is nice new and big but they only offer complimentary water on your day breakfast buffet is nice with great choices but the hot food comes out a little too late i think it starts at or which was too late if you have an a full day tour where you have to leave the hotel early,1
1336,we booked this hotel as we were looking for a place to stay in athens with a swimming pool for a week we were not disappointed it was really great the view is breathtaking on the city and the acropolis particularly for hotel is really perfect the rooftop pool is very small but refreshing pool bar a little bit er it had a good variety just no station have stayed less nicer hotels than this one with better breakfast options was only downside is the neighborhood you ca really walk at night im usually okay with the rough neighborhood but yeah be safe this area had predominantly asian middle eastern people i was actually surprised to find alot of halal food for choice behind the hotel within walking can walk to the main sq in station is right out side the hotel so is the bakery on the corner choices of food and pasty to choose from,1
1337,i went home yesterday from lovely days in athens and i stayed at wyndham hotel for this day and right now i am very happy that i choosed this hotel a new hotel in the town i think they open in the last days in in that moment i order this hotel its was long down on the ranking list on trip advisor but before i travel then running up hundreds of places i like to know what other people means about the hotel and everything around it like neighbourhood and whats include and what you can do also on the hotel i choosed this after short thinking because of they could give me what i wanted i am only in a small contact with hotel before i choose where to stay and maria was answering my mails very fast i am not a very difficult person for the hotels i only have a few wishes and they promise me them hotel is located in metaxourghio not the most central place but for me i dont have problem for jumping on the metro who was minutes away the hotel have a lot taxi outside and they bring you to central places for around euro i took metro blue line from airport to syntagma station and then changed line to red line for next step i guess i used around hour i didnt look at clock the metro price i euro since its the airport line taxi cost around euro and,1
1340,used to be the imperial hotel is beautifuland serves a wonderful buffet breakfast included with the rumors are very clean and modern with plenty of roof top bar restaurant swim pool are excellent some say the the acropolis from here is bar and restauraunt are expensive but very nice the neighborhood is improving but not close to major attractions,1
1341,first time staying in a wyndham have a generally good stay as expected from its reputation and was particularly impressed by the breakfast choices however had trouble with the front desk almost every time i tried to just get a quick information never got greeted nor the staff initiated or asked just kept doing their own thing although i did get the info when asked after waiting for what seemed to be a long while the location is good some very good or restaurants in the walking distance and subway station right across the roundabout on the other side,1
1342,a great hotel convenient location comfortable rooms clean and excellent service friendly staff and very rich breakfast a special thanks to stephania who made our stay as comfortable as possible will defiantly stay there again and i highly recommend it,1
1343,hotel staff were very friendly and accommodating we had several issues with our first room including an ugly view of the apartments next door where we could see the tenants sitting outside their balcony and inside their apartment we asked to change our room they ended up changing our room from atrium view to an executive city view this room was much more spacious including the bathroom and had a beautiful city view plus we ended up on the floor instead of the floor the higher up the better the view also i recommend a visit to the rooftop for a wonderful view of the acropolis either day or night on our check out day we had to leave at to catch our flight which meant no breakfast for us since it opens until anyway my husband asked demetrios bell boy if there was anyway we could get some breakfast to go he was so helpful and managed to get us two bags with various breakfast items like a continental breakfast that helped start our day thank you to everyone at wyndham grand athens special thanks to sofia rigopoulou reservations constantinos front desk demetrios bell boy and everyone else at wyndham next time we visit athen we will definitely stay at the wyndham,1
1344,so far i booked times in this hotel and i will continue to book there because of good location very clean rooms and the most important very nice friendly staff everyone is smiling and so helpful the spa is really small but so cosy and worm by the wonderful team they have the manager fay and the therapists aspa maria joana and marina they are all so nice and wonderful a special thanks for panos front office manager for his care everytime i come there,1
1345,we arrived in athens and stayed here for nights the rooms were very spacious and ideal for of us staying together the location of the hotel is excellent well placed for all the main attractions and nightlife a short taxi ride away the tour bus highly recommended stops just outside the hotel would definitely recommend staying here and would go back the next time we in athens,1
1347,we stayed at this hotel for nights in july we booked an acropolis view junior suite due to the extra space it would provide for our son basically an extra room the room was great very spacious with an amazing view of the acropolis loved the free toiletries more expensive greek brand than korres which i had seen before the downside was a lack of drawer capacity to put clothes in really lacking here despite a good size wardrobe space and the rather strange huge showerhead which was so large it felt as if you were drowning whilst showering very odd indeed we also had a bit of an issue with the daily maid service as although very good if you were out of your room by around a note was put through the door saying our room would be cleaned today we had to ask at reception for it to be serviced on occasions this has never happened before to us in a was fine but quite chaotic which often seems to be the case at large hotels in pool area is nice the pool itself was larger than i expected given what some people have said in their reviews but the area itself is the hotel could have made this larger and forsaken restaurant space we were lucky enough to be able to get a sun lounger for an hour or so at the end of the day after sight seeing but had to wait couple of gripes,1
1348,we stayed here for a week during our visit to athens we had a car and valet service was good just drop the car off at the entrance of the carpark and the valet guy will park it for you the location of the hotel is okay there a train station across the road but you would have to be fit for steps down into the station and up when you return to the hotel there is a bread shop opposite the hotel hours in case you need some there is a swimming pool in the rooftop area but it always crowded we can see acropolis from the rooftop bar facilities in the rooms were good you get a coffee maker free capsules only and the usual fridge ironing board etc the usual beds were big and comfortable as well,1
1349,we spent nights this july at wyndham and my likes it so much that he thinks the hotel is the nightlight of his first ever trip to greece the staff are very friendly and attentative the buffet breakfast is very good with plenty of choices the crown jewell of this hotel is the rooftop which offers a million dollar view of acropolis both day and night we enjoyed lovely ice cream with the fab view every night there and it only costs euro each and the staff could be nicer we did eat meals there as it is quite pricey however just opposite the hotel entrance there is this lovely family run restaurant called alexander the great which offers delicious grilled dishes fried zucchni greek salad and mousaka for very reasonable price we ended up eating dinner twice hotel is located in the middle of the metro lines between the airport and the port which suits us very well as we were taking a med cruise from athens the metro stop is only minutes walk be aware that not much air conditioning at metro stops and in peak summers it gets really hot in athens a degree and so it can be uncomfortable a metro day ticket for unlimited rides only costs euro and so it a cheap way to get around,1
1350,i booked this wyndham grand for the quality of hotel facilities i was not disappointed the rooms and hotel at star we booked a junior suite with city view for my husband myself and year old daughter for was very spacious enough privacy for sharing with a self conscious teenager bathroom was very spacious also and plenty towels were super helpful with info on athens hotel and booking taxis etc for onwards journey and ordered driver for pick up at airport breakfast excellent lots to choose from and views of the acropolis from bar and the bar is itself a great place to hang out later in afternoon or in evening however i given a star rating as service is very poor on rooftop there were times we waited mins from ordering at bar when supposed to be table a couple of occasions we had to wait a while on pool towels being delivered to bar area this is the only place the hotel is let down location it not the nicest however the tourist buses stop across the road the underground station is across the road and taxis sit outside are very cheap would definitely return to this hotel if visiting athens again i highly recommend,1
1351,most of the other star reviews state the exact reason i gave it a instead of a so i wo rehash all of them in short the good nice spacious view of the acropolisclean common tasting breakfast with bad the breakfast area is absolutely chaotic and do nothing to make it pool area is tiny long waits to get a place to prices at the bar are absolutely crazy that why almost no one is in generally unhelpful staff not would stay again,1
1352,we stayed at the wyndham during our stay in athens and found it to be a very comfortable hotel it has the feel of a large chain hotel and all the services and facilities that you would expect to find in a star hotel the lobby is a generous size with a big seating area where you can wait the rooms are modern and very spacious with excellent bathroom amenities the bed was a great size and very comfortable we found the room to be mostly clean and the facilities in the room were sufficient coffee machine and strong wifi rooftop is great and you can sit up there with amazing views of the city of problem with this hotel is the location it is close to the main square and is only about a ten minute walk at best however to get there you do need to walk through some ghetto like areas which can be frightening however you can get a taxi from the hotel for a very cheap rate which will help avoid the surrounding,1
1353,renovated floor building situated in a area without interest the staff is friendly in a professional way but nothing more most people stay two or three days and move on many groups rooms are modern clean bathroom is convenient breakfast is quite standard with everything precooked scrambled eggs fried eggs lots of cakes and cookies fruits without much taste the absolute top is the rooftops terrace because of its great view on the acropolis staff over there is cocktails are expensive and quite average one mint leaf in mojito swimming pool is mall and always busy,1
1354,a highly recommended comfortable rooms with a very good service staff very friendly and professional a very big thank you to stefania who made us feel very welcomed and made us feel like we were at home sure we will you also to fay and you again aristotelous,1
1355,this modern hotel has large rooms a small gym and spa and the highlight its rooftop bar restaurant and pool there are uninterrupted views of the city and its landmarks this a high end wyndham we also dined on the rooftop here we had an amazing cod with miso and a goats cheese is no doubt the hotel is busy but manager panagiotis intzidis and his team were very attentive,1
1356,definitely accommodating for americans traveling i felt very comfortable and my room had great ac and lots of space the real gem is the rooftop pool bar and restaurant which has spectacular views and a very relaxing vibe the bartenders are very nice and i felt overall the hotel was very service oriented i used uber the whole time and they were definitely better than taxis who only take cash and may take you for a ride i will stay here again when i go back to athens,1
1357,the rooms were decent size compared to city centre hotels we have seen in other cosmopolitan cities upon entry there was some smell of damp locked in but it was readily auctioned upon as a cleaner was sent there was a strong smell from bathroom drain which we also told the staff about the location is very central for acropolis and most of the sites lots of places to eat nearby room service is very reasonable priced all the receptionists and porters were very very friendly a ramp would have been really helpful as we had to lift the buggy over the steps only though every time can book again if available at sensible price whenever we go again,1
1359,it was our second time staying at the hotel parthenon and it may have been even better than the first the staff was extremely helpful from my planning months ago to when we arrived on site they helped us with drivers to and from the airport and piraeus port rooms were fresh and clean good wifi nice bathrooms abundant free breakfast every morning excellent location just steps from plaka would highly recommend,1
1361,minute walk from the acropolis and the parthenon which every one needs to see in athens minutes walk from la plaka which is very worth it alot of very good rooms are okay and the staff is very friendly the breakfast was excellent the hotel does have a pool or a would still recommend it,1
1362,a surprising find in the attractive area of plaka the room was plain and a bit disappointing on entry however everything else more than compensated super friendly greeting on arrival plenty of helpful information terrific breakfast and the very enjoyable four hour happy hour buy one get one free at reasonable prices easy walking distance to ancient attractions a handy super market at the end of the street there are plenty of places to eat in the plaka and we particularly enjoyed the gyros at the takeaway directly opposite our street this hotel could make itself even better by paying attention to a few easy to fix details in the room for example having two coffee mugs when two people are staying instructions on using the safe ensuring the tv is tuned and working and extra pillows in the room these were quickly fixed when raised but i feel i should not have had to ask,1
1363,stayed just one night in airotel parthenon hotel room was simple but was clean and had the essentials however what stood out was the phenomenal service by the hotel staff from the moment we alighted from the cab velisarios and giota were the most friendly and welcoming hotel staff i ever met they did not hesitate to assist us in any queries regarding the hotel amenities the places of interest to visit whilst in athens and even recommended food options nearby as our flight was at midnight they willingly offered us to place our luggage in the concierge once we checked out so that we could tour the city and come back later in the evening to collect our luggage they are such an asset to the hotel and i would not have felt more welcomed and enjoyed our stay in this hotel if not for them the free breakfast provided was great and had a good variety would definitely come back to stay at this hotel because of the impeccable service from the hotel staff and the convenient location,1
1364,wow the location could be better right near the acropolis about from the entrance lots of restaurants and shops around the hotel itself is suit old and dated and could do with a refurbish bieber it is clean and adequate the staff are what make it they are so friendly and helpful and nothing is s problem we also were able to store our luggage there whilst visiting the islands the breakfast was amazing,1
1365,this hotel is a perfect location for seeing athens on the edge of the start of plaka and everything it and athens has to offer it is very touristy right next to the acropolis museum and minutes from the acropolis itself five minutes the other way and you are at the temple of zeus once you pass hadrian of restaurants and music and drinking in the area directly i was on the top floor and my view was the parthenon it was amazing marble balcony a couple of chairs and a small table and i was so happy the elevator is a tiny thing and you wont fit more than you and a piece of luggage in there but they make it work it great the bathrooms are clean and modern the bed was very comfy and the breakfast was not bad i always had hot water the staff speak english very well and i was always greeted with a smile the tv was great for watching news but no one comes to greece to watch tv and the internet was fast,1
1366,this is a really great hotel in an awesome location it is walking distance to several shops restaurants and the museum worth way more than the price the rooms are on the small side as all other european rooms are but super clean and the beds are really comfy the staff is super helpful as well when needing to book taxis or when looking for places to,1
1367,excellent location very comfortable beds and room the staff were very helpful and friendly the view of the acropolis and city were stunning from the roof terrace very close to plaka so plenty of nightlife nearby lots of restaurants and short walk away i would highly recommend this hotel and will let stay here again,1
1368,first it located in rough neighborhood i had my jaw drop moment but it clean budget hotel with free working aircon and bonus of great view of acropolis from area at floor and friendly walk away from all athens high light but we do taxi mostly due to the neighborhood and are ok,1
1369,we loved evripides for many reasons especially for the family and lovely friendly and helpful and full of room itself was huge with the very wide opening french doors to a big balcony with beach comfortable bed and lovely linen bathroom roomy and well recommend evripides very highly,1
1370,stayed there a couple of times when i am in town polite and helpful staff clean rooms and excellent breakfast it in a really central location for those that enjoy walking around the city but also really close to metro stations that can take anywhere,1
