,label,index
2148,1,"[5361, 7333, 5838, 6833, 7990, 2300, 5112, 2649, 1648, 3458, 5555, 7738, 3458, 3161, 1885, 1202, 3458, 8631, 7884, 3458, 2300, 7738, 3458, 6268, 4264, 5309, 2243, 7738, 8173, 3458, 8848, 1885, 7874, 5850, 7738, 4055, 3458, 8949, 2718, 4235, 799, 4820, 6769, 5609, 3999, 913, 622, 799, 2520, 5361, 1885, 1168, 4279, 2917, 4149, 8309, 3458, 3185, 5134, 3458, 8742, 7738, 765, 5577, 3023, 4264, 3327, 3258, 7738, 3576, 2810, 4071, 5394, 3023, 5774, 3688, 4601, 4271, 7738, 4772, 3909, 5774, 2810, 7403, 5361, 3024, 2257, 3023, 7336, 479, 5361, 5347, 4279, 5533]"
2149,1,"[6244, 3023, 8692, 3688, 161, 2000, 8692, 8343, 4518, 7403, 2300, 4055, 5224, 4331, 8407, 3458, 1434, 7738, 3458, 4601, 4271, 5411, 6244, 3688, 7869, 3348, 5008, 7109, 7238, 4410, 5309, 6517, 5309, 3024, 2257, 7336, 479, 6517, 5533, 5030, 7884, 3458, 4331]"
2150,1,"[5361, 502, 3458, 2300, 5112, 7738, 7700, 3458, 6819, 4279, 910, 7941, 8692, 7089, 7738, 6530, 7915, 2369, 7738, 616, 7738, 2810, 5008, 5411, 1434, 6244, 4410, 7738, 3458, 4331, 6244, 4410, 8692, 3889, 7738, 449, 5533, 932, 1501, 8292, 4279, 8683, 7738, 3458, 5112, 6244, 3688, 7403, 5930, 4279, 5347, 4279, 7990, 3458, 6072, 7884, 3688, 2219, 5901, 3024, 3062, 8901, 8298, 2300]"
2151,1,"[5361, 282, 7990, 3458, 2300, 5112, 8692, 3458, 221, 8369, 7884, 3688, 5901, 7308, 3458, 4331, 5774, 8419, 3258, 3576, 3158, 3782, 5571, 7738, 3456, 7738, 8538, 1259, 5361, 8946, 4409, 3458, 5582, 8454, 8692, 3688, 9094, 4855, 4279, 6072, 3458, 7738, 3683, 6322, 7993]"
2152,1,"[4410, 381, 7738, 5000, 5361, 8222, 2234, 2257, 5030, 7056, 557, 7729, 3458, 6268, 1885, 5850, 482, 7738, 2810, 7403, 3688, 2817, 1425, 7109, 619, 5394, 8848, 7109, 5361, 457, 3683, 4975, 7425, 2810, 7403, 7738, 2300, 3445, 6475, 3589, 8671, 799, 1885, 6517, 4949, 3782, 1259]"
2153,1,"[5361, 2813, 282, 6833, 7990, 8298, 2300, 5361, 7700, 7056, 6244, 5224, 5917, 3458, 3782, 4279, 3458, 6268, 4279, 3458, 4271, 3023, 6244, 7306, 7238, 4279, 8125, 3458, 3782, 1885, 7874, 3456, 7738, 2810, 2836, 5361, 1885, 1168, 4279, 2917, 4279, 8856, 3158, 7738, 4914, 146, 7884, 3458, 3760, 4409, 3760, 7315, 2087, 4279, 7539, 3458, 7504, 6651, 5361, 2161, 3790, 8671, 6517, 5533]"
2154,1,"[1540, 6630, 7738, 7818, 282, 7990, 8298, 2300, 8692, 6833, 7151, 3688, 2744, 5684, 4279, 5533, 3458, 2300, 6244, 6517, 932, 5224, 4331, 1375, 3338, 5917, 1328, 7564, 7738, 3338, 5917, 1891, 5710, 7077, 3898, 7884, 7089, 7545, 7738, 3576, 93, 7738, 3511, 4071, 4279, 3898, 7884, 6530, 3225, 1817, 7738, 482, 4055, 932, 3147, 6463, 4279, 3458, 2300, 5458, 2262, 3063, 7163, 2710, 3458, 5407, 7109, 3683, 6244, 3688, 6355, 4279, 2917, 1357, 2356, 7738, 3589, 8671, 2836, 3782, 7738, 4874, 7983, 6129, 7738, 3826, 7818, 3024, 5028, 8901, 3683, 4279, 8029]"
2155,1,"[8222, 8878, 6833, 7990, 8298, 2300, 5992, 8878, 6268, 8692, 3688, 1022, 7884, 5838, 63, 4055, 2264, 754, 3458, 6008, 7403, 4279, 1556, 3688, 5130, 546, 8692, 3688, 8927, 143, 3606, 2369, 7809, 5008, 3782, 2810, 7403, 3024, 8884, 8901, 4279, 7755, 8930]"
2156,1,"[5361, 282, 5924, 8692, 6833, 5917, 4273, 4135, 4279, 1576, 4135, 3458, 2272, 422, 7884, 5533, 7077, 2493, 2300, 6244, 2810, 5008, 3782, 1885, 22, 3456, 1036, 879, 4409, 959, 4279, 7094, 7738, 815, 4279, 2844, 1462, 6244, 5145, 7884, 4063, 3545, 8518, 5008, 3576, 8196, 5461, 93, 8692, 63, 1434, 7738, 7183, 63, 3511, 546, 5917, 3458, 1255, 8085, 6967, 6244, 3360, 8643, 2798, 4279, 7738, 5917, 3589, 8736, 7564, 93, 6517, 7380, 3333, 3062, 8901, 2162, 7738, 3082, 3839, 3491, 6415]"
2157,1,"[3688, 1817, 2300, 6517, 3688, 4410, 4331, 4071, 4279, 3458, 5091, 6095, 7738, 4409, 3458, 4747, 1373, 7884, 3688, 2219, 7089, 7714, 3683, 6244, 1202, 3739, 3458, 8147, 4753, 7738, 1229, 5394, 3889, 2710, 3458, 1830, 6325, 7738, 2710, 4279, 3458, 259, 6008, 5130, 7504, 3458, 6268, 1885, 8965, 7738, 482, 7818, 3024, 3394, 2257, 5924, 7336]"
2158,1,"[3458, 2300, 5774, 4238, 6430, 4055, 8856, 2120, 3926, 1361, 3889, 1125, 3683, 5774, 3511, 137, 4071, 4279, 1908, 7077, 8692, 5224, 8160, 7738, 2798, 8145, 3458, 2300, 5283, 7819, 3688, 1202, 4949, 7738, 2369, 6244, 7941, 8692, 2234, 654, 5361, 6322, 5463, 6517, 3458, 4992, 7109, 2161, 3688, 2810, 5008, 4120, 7183, 6517, 3458, 4271, 7504, 3458, 3782, 1885, 2810, 2836, 7738, 7595, 2990, 4279, 2742, 8475, 4055, 879, 3458, 2300, 3511, 3691, 2234, 614, 4409, 3458, 5901, 5361, 1885, 2931, 7667, 6244, 2810, 2111]"
2159,1,"[3458, 3782, 5924, 5774, 3458, 3512, 5458, 4370, 4928, 7738, 1099, 4279, 2742, 4176, 4321, 4055, 1164, 7754, 7238, 7884, 7367, 6002, 3909, 5436, 8846, 8692, 4176, 5074, 3606, 5533, 3458, 1434, 5774, 7043, 7738, 7523, 6517, 3688, 1817, 4745, 6634, 5394, 3458, 6678, 5130, 6203, 7504, 7742, 4195, 2810, 482, 4055, 6268, 3909, 1556, 4357, 799, 3024, 3355, 6517, 3458, 7941, 4331, 6517, 1136, 5533]"
2160,1,"[8298, 2300, 5774, 22, 6517, 932, 5224, 4331, 4071, 4279, 3458, 8861, 7077, 8160, 2087, 7172, 3458, 8292, 7738, 2798, 4279, 3458, 8643, 7738, 3458, 5374, 83, 8691, 2272, 3683, 6244, 6277, 1501, 4279, 1138, 4279, 5309, 7884, 3458, 8159, 9004, 1859, 5394, 3889, 8060, 8588, 3458, 2798, 8160, 5850, 2369, 4055, 6035, 4604, 7738, 3070, 7728, 3589, 5901, 3688, 22, 4410, 1434, 7775, 7667, 5883, 4176, 8846, 8692, 3458, 5901, 3023, 5774, 3511, 3688, 5130, 479, 799, 6298, 3688, 6963, 2836, 3782, 1189, 8131, 22, 5008, 7718, 7738, 1885, 2990, 4279, 2742]"
2161,1,"[4410, 3747, 2836, 3782, 5224, 1434, 7775, 4055, 3688, 3086, 6137, 6517, 1183, 3458, 6268, 4264, 482, 7738, 480, 3458, 2300, 7819, 932, 5224, 4331, 4071, 5394, 8160, 8972, 3458, 7564, 7738, 3458, 3258]"
2162,0,"[5738, 1540, 8036, 4651, 5820, 4279, 3688, 2369, 4055, 3961, 7807, 4279, 3458, 5876, 4629, 3688, 1425, 7932, 6517, 3458, 2369, 3876, 453, 4409, 4279, 3458, 2300, 5167, 7269, 7858, 3458, 2369, 6244, 2973, 3117, 7818, 3030, 3909, 393, 5374, 3859, 1357, 7368, 5774, 3734, 7109, 3683, 3493, 5942, 2603, 6317, 3961, 2999]"
2163,1,"[1540, 103, 7738, 7818, 7393, 8298, 2300, 3219, 8692, 3688, 6915, 6517, 4135, 2234, 2369, 6244, 7844, 7109, 4053, 7990, 8369, 7818, 2149, 1540, 8727, 2810, 5493, 6277, 7818, 8248, 4279, 7968, 3458, 3782, 6244, 2810, 2213, 3458, 4572, 604, 2516, 8133, 3458, 3512, 3603, 7884, 1540, 3633, 7738, 2875, 3156, 6430, 4409, 3688, 3288, 7089, 3333, 3023, 6244, 1501, 6851, 4279, 2087, 7738, 6150, 5091, 6095, 6244, 1361, 3889, 1125, 6967, 6244, 3458, 2272, 422, 7818, 3024, 3394, 2257, 5924, 7336]"
2164,1,"[6823, 5152, 4050, 5917, 5634, 7738, 6883, 1931, 7109, 3958, 4279, 7700, 7403, 4772, 2810, 4050, 2798, 8692, 5807, 5774, 7990, 3335, 8559, 2917, 2115, 546, 7109, 6973, 6823, 5641]"
2165,1,"[3217, 2810, 5160, 3458, 3782, 5774, 2810, 3549, 7738, 3456, 1375, 3482, 8692, 2742, 8060, 879, 7738, 5458, 4820, 2742, 799, 6517, 3769, 2034, 799, 6298, 3458, 2369, 6244, 5830, 1400, 7738, 482, 3458, 2300, 4584, 1361, 3889, 1125, 7884, 7056, 7109, 7238, 7729, 6517, 3458, 6945, 7884, 3458, 8856, 7253, 9004, 3458, 93, 7715, 5774, 2810, 7403, 3801, 7884, 1425, 2635, 4055, 7545, 7738, 4511, 959, 3458, 2400, 3511, 65, 8846]"
2166,1,"[1136, 2300, 6517, 932, 5224, 4331, 7818, 3024, 2061, 8901, 5998, 5924, 4279, 8029, 5074, 3458, 2369, 5283, 7738, 3458, 2300, 1127, 1885, 5224, 3458, 5411, 6244, 8506, 8424, 8096, 3456, 3782, 1189, 4370, 4928, 7738, 1099, 4279, 2646, 932, 4384, 3747, 8800, 4736, 4279, 4349, 8692, 453, 143, 1540, 6630, 6277, 2937, 4409, 3183, 3309, 2810, 2251]"
2167,1,"[4349, 3458, 5901, 3782, 6244, 4329, 7738, 2810, 3456, 4409, 5901, 4279, 5901, 4494, 7172, 47, 4055, 3458, 2892, 2169, 8846, 8878, 4518, 1885, 4055, 4321, 8154, 500, 3509, 965, 3688, 4410, 3802, 1891, 4279, 2257]"
2168,1,"[3458, 2300, 5774, 3119, 1745, 5917, 83, 7109, 3683, 2810, 1554, 3458, 1830, 8152, 2300, 3782, 5774, 2810, 2836, 3683, 2810, 6177, 7738, 7403, 7715, 4050, 4279, 7257, 6221, 7738, 3683, 5310, 107, 3889, 1125, 4279, 3458, 7257]"
2169,1,"[2813, 282, 4055, 1540, 1022, 7884, 6517, 3458, 2300, 3217, 5008, 2300, 7109, 7306, 8800, 8624, 6517, 6244, 4410, 7738, 5458, 8532, 2026, 4176, 6268, 137, 4279, 4795, 6277, 3023, 6244, 3688, 8517, 4747, 1472, 4176, 7667, 6244, 4410, 3458, 6268, 1885, 5224, 5458, 2478, 4410, 2161, 619, 6244, 482, 5830, 8848, 3458, 4618, 6244, 4410, 5361, 8192, 3961, 3540, 4055, 3458, 6268, 4594, 3458, 7262, 2369, 1080, 1059, 1556, 5991, 619, 7719, 6244, 3241, 7109, 2810, 5641, 7738, 6133, 7932, 8369, 6446, 4884, 1434, 6244, 2751, 7238, 8518, 2685, 2693, 7738, 3023, 1885, 3961, 1742, 7667, 5774, 5384, 7109, 3024, 1556, 4880, 7403, 5978, 3683, 6244, 3782, 3217, 1885, 2810, 7403, 8800, 4736, 4279, 4349, 1189, 7293, 4176, 8683, 7172, 5311, 4176, 8160, 7738, 4413, 3310, 7874, 6912, 7738, 3549, 5361, 6322, 3482, 3688, 6253, 7990, 5976, 7990, 8369, 8671, 8692, 3769, 769, 8060, 5442, 7738, 2875, 7573, 2992, 6517, 4296, 4176, 3769, 8532, 8750, 3458, 137, 5901, 4349, 2161, 6244, 1641, 4629, 8160, 3103, 5917, 7077, 3458, 5487, 8613, 7504, 7109, 3683, 1080, 1556, 4880, 839, 479, 799, 4264, 453, 4279, 910, 8468, 6517, 3458, 7592, 7592, 4409, 5091, 7564, 3939, 7818, 1375, 4017, 3683, 6244, 7874, 2751, 7990, 4321, 7884, 5309, 3458, 7368, 6517, 5533, 3023, 6244, 7306, 4937, 8800, 5310, 3683, 3683, 6244, 3688, 5008, 2300, 7109, 7238, 3147]"
2170,1,"[7403, 1425, 2300, 282, 3023, 4055, 1022, 8692, 6915, 1472, 3458, 3782, 7990, 3458, 8152, 2836, 7738, 3456, 4928, 5309, 3458, 1434, 6244, 2810, 5008, 4736, 4279, 3458, 4813, 4286, 1189, 7595, 457, 5927, 4279, 7395, 3458, 3512, 5458, 1080, 3024, 8901, 3688, 3018, 5736, 8692, 9031]"
2171,1,"[6977, 482, 7738, 8965, 2300, 6517, 3872, 5533, 3458, 2810, 2836, 3782, 4264, 22, 3456, 3458, 4949, 7504, 5774, 3688, 4410, 1891, 4279, 4975, 7738, 7899, 7818, 6224, 453, 8142, 4279, 3580, 2056, 8298, 623]"
2172,1,"[3458, 3512, 5368, 7344, 5310, 2300, 6967, 2937, 6967, 5533, 3627, 8692, 3688, 5888, 7884, 3576, 3458, 2659, 4606, 7990, 3458, 3876, 4055, 3617, 8692, 4326, 3953, 1726, 1350, 5361, 6760, 1164, 7738, 3683, 6244, 6277, 5008, 2810, 3456, 7738, 2836, 3782, 3557, 6091, 7504, 7990, 3458, 5976, 4055, 3688, 8368, 7738, 3070, 7728, 2374, 8570, 7738, 3327, 7403, 8173, 3615, 7738, 4120, 3619, 22, 9061, 331, 1928, 4055, 9061, 331, 7753, 8074, 8472, 8460, 2369, 274, 3589, 5901, 3458, 2369, 2161, 3688, 7807, 4279, 3458, 3333, 6277, 3683, 6244, 5766, 4997, 8532, 7990, 8369, 4410, 4331, 8692, 4176, 8327, 6517, 3458, 8292, 4071, 4279, 2405, 4731, 7109, 7238, 6517, 3458, 5233, 8292, 1931, 1245, 546, 4409, 8210, 1368, 119, 8532, 479, 799, 7628, 4629, 3688, 2369, 5008, 7738, 7677, 7719, 5518, 5361, 2161, 1164, 5488, 3540, 3209, 5394, 3688, 2300, 6204, 7109, 3458, 3782, 6244, 2810, 4324, 4279, 1541, 6157, 4978, 7738, 108, 8438, 1119, 4549]"
2173,1,"[282, 8692, 6833, 6517, 571, 4331, 6244, 5224, 8692, 8133, 6967, 4050, 4279, 3458, 3938, 882, 7884, 464, 4279, 5463, 7738, 4477, 93, 5572, 1928, 7738, 5224, 6035, 4604, 8692, 3458, 4053, 6833, 799, 1546, 1138, 6517, 5533, 3782, 2810, 2836, 7738, 8856, 3456, 3062, 5327]"
2174,1,"[4874, 6977, 2300, 5411, 6244, 4410, 7738, 3458, 2369, 7738, 458, 9004, 1885, 3688, 4410, 6375, 6940, 8684, 3683, 2122, 8925, 22, 5008, 4331, 4321, 7884, 3458, 8159, 5487, 7504, 1817, 3576, 1361, 3889, 1125, 3062, 8901]"
2175,1,"[3458, 2300, 5774, 6430, 1375, 3688, 8343, 1767, 5917, 3458, 1931, 7884, 5533, 7667, 5774, 4410, 3458, 3782, 6244, 7874, 3549, 7738, 5458, 7293, 4176, 6517, 7056, 3458, 2369, 6244, 482, 7738, 3458, 1928, 6244, 457, 5394, 3458, 8671, 5361, 3094, 2056, 6277, 7818, 502, 3683, 3458, 4629, 2784, 3909, 6914, 8133, 6244, 3458, 4753, 5030, 3458, 929, 1885, 8057, 5361, 7320, 3458, 6083, 6517, 3458, 2369, 137, 4279, 4176, 7738, 5361, 3511, 7320, 3458, 673, 5917, 3458, 2635, 1195, 7818, 7395, 4763]"
2176,1,"[3782, 1885, 2810, 2836, 7738, 3456, 5458, 7363, 3458, 4063, 7504, 2810, 2937, 7738, 5458, 457, 2234, 2257, 2810, 112, 1434, 6244, 7264, 7738, 3023, 6244, 3688, 5008, 7239, 7884, 82, 3217, 8298, 6244, 932, 7874, 6912, 7738, 5850, 2300]"
2177,1,"[5361, 282, 7990, 3754, 3463, 8692, 3688, 6915, 7990, 3458, 6072, 7884, 571, 7056, 4055, 2234, 2257, 4370, 61, 3754, 3463, 5774, 3688, 1425, 8173, 2300, 6430, 6517, 3688, 5991, 6177, 2133, 7504, 6430, 8398, 137, 4279, 3458, 8035, 8160, 8188, 4629, 3103, 4279, 1261, 7077, 2810, 2146, 2356, 8671, 7738, 3458, 2798, 8188, 8692, 4279, 1784, 1160, 3458, 2300, 1149, 1506, 6967, 4368, 4409, 7367, 1021, 4055, 3688, 6273, 7504, 6517, 3458, 4949, 3070, 3327, 7738, 7728, 4055, 7755, 4855, 546, 7990, 1503, 2356, 3654, 932, 7683, 1434, 5774, 5883, 4321, 3909, 5342, 5917, 273, 4974, 3696, 3523, 1687, 4063, 3428, 7738, 1436, 7738, 4055, 2420, 7884, 8684, 4279, 967, 1800, 283, 4055, 3978, 7738, 5018, 3054, 3458, 3782, 6244, 2810, 6822, 546, 7738, 3456, 7818, 3024, 8901, 8298, 2300]"
2178,1,"[4629, 7932, 8369, 2257, 7109, 5309, 6967, 8687, 910, 3875, 7403, 5095, 7109, 2810, 1264, 3516, 542, 7738, 8624, 4321, 5850, 2369, 7738, 4410, 1434, 4331, 5774, 8344, 8692, 83, 6967, 2937, 6967, 5794, 4279, 7738, 5917, 8643]"
2179,1,"[3023, 4264, 8878, 4430, 7818, 8775, 8692, 4651, 4733, 3688, 2300, 4331, 7738, 616, 121, 7738, 1827, 3023, 5774, 3458, 1602, 7884, 3458, 9059, 7818, 3024, 1556, 4279, 2884, 8692, 3909, 7818, 4076, 3754, 3463, 7752, 3458, 3683, 7238, 6517, 3458, 1931, 7884, 83, 7109, 3458, 8160, 2670, 5774, 7729, 4409, 3458, 2376, 6421, 1556, 2161, 1695, 5533, 1755, 7818, 6244, 2810, 2990, 4055, 8298, 4331, 6967, 3683, 5774, 280, 6517, 3688, 720, 5971, 7504, 959, 7818, 1080, 2917, 4055, 2400, 5076, 7367, 1257, 7738, 1375, 2844, 3458, 6319, 4534, 3258, 3576, 7738, 1425, 6755, 7109, 799, 4264, 7238, 6517, 3769, 2034, 6519, 4321, 7884, 3458, 6350, 3023, 4264, 5766, 3688, 8343, 3576, 4050, 5394, 3909, 4264, 22, 2937, 4705, 7738, 2451, 7566, 7990, 8369, 8532, 4055, 3458, 8160, 4050, 5394, 5361, 5084, 3219, 5917, 8861, 5710, 7077, 6544, 4409, 8518, 4684, 8692, 3782, 1885, 5309, 2810, 2836, 3458, 3549, 7884, 1401, 799, 1138, 5917, 3688, 138, 1189, 5774, 1169, 3688, 7183, 3332, 6277, 799, 3743, 2066, 6967, 799, 5084, 7809, 7884, 3458, 2369, 7738, 616, 6244, 6517, 3458, 5861, 723, 7738, 2165, 6244, 2937, 686, 5361, 1885, 2810, 5850, 2078, 6244, 4410, 6846, 1885, 6517, 4410, 6561, 616, 121, 6244, 6967, 3875, 22, 3961, 8923, 7818, 1375, 6538, 1164, 974, 4279, 7013, 1540, 1174]"
2180,1,"[8298, 2300, 2498, 3458, 6932, 7884, 3688, 1022, 8008, 161, 7211, 7818, 1058, 3030, 479, 3909, 5774, 3458, 6576, 8060, 7238, 3458, 1830, 8152, 3782, 5774, 3765, 7738, 6967, 3456, 6967, 5458, 8687, 6675, 910, 3458, 2369, 5361, 2161, 6244, 1425, 7109, 5850, 3458, 3654, 1434, 6244, 5224, 7738, 5361, 4914, 3801, 146, 7884, 3683, 3589, 5901, 7884, 2234, 2257, 3458, 4331, 4409, 3688, 1425, 1140, 3333, 6244, 7941, 5361, 2161, 1501, 6851, 4279, 1399, 7738, 6421, 4279, 3688, 6586, 2670, 7877, 3576, 8060, 7545, 1885, 1361, 3688, 2744, 2917, 6967, 6244, 3688, 1425, 7600, 7738, 3688, 1588, 7818, 3024, 2257, 5924, 7336, 479, 5361, 5347]"
2181,1,"[3458, 3754, 3463, 2300, 5774, 2813, 2328, 7738, 3688, 4410, 1891, 4279, 2257, 3683, 5774, 6430, 3688, 7869, 3297, 7884, 3458, 1931, 7884, 5533, 6517, 932, 3271, 5971, 7504, 4410, 2836, 3782, 7403, 4949, 4055, 3070, 3327, 7990, 3769, 8671, 5224, 7738, 482, 6268, 5850, 1928, 7738, 616, 2810, 5008, 1434, 3458, 1931, 7884, 5533, 5774, 1554, 5394, 2798, 8060, 8160, 5310, 3688, 8559, 4416, 7403, 4279, 910, 8085, 5917, 3458, 2219, 1931, 479, 799, 2520, 5008, 6137, 7884, 3576, 6517, 3458, 2133, 5917, 4165, 82, 4279, 3271, 7738, 3038]"
2182,1,"[3458, 2300, 7819, 2836, 3782, 5774, 6517, 3688, 5008, 4331, 4055, 482, 7738, 273, 6268, 7818, 8125, 3458, 734, 6517, 3458, 6268, 7818, 8294, 5533, 797, 7738, 3754, 7738, 3463, 5774, 7595, 1540, 2576, 1183, 3023, 5774, 3688, 3086, 6137, 8692, 1434, 2937, 5171, 3683]"
2183,1,"[8298, 1891, 6244, 2810, 7403, 7738, 3458, 6268, 1885, 482, 6244, 6517, 3688, 6065, 7504, 7109, 6586, 5774, 4071, 5394, 4279, 1138, 839, 4279, 3458, 4494, 3782, 6244, 2836, 7738, 3456, 3458, 1434, 6244, 4410, 106, 4176, 1499, 8692, 3458, 1542, 5901]"
2184,1,"[8133, 7738, 1540, 8547, 282, 5924, 571, 7738, 5361, 5992, 143, 6818, 2850, 3295, 2300, 5774, 4410, 6940, 6967, 8472, 3458, 974, 4409, 3458, 1021, 5008, 4331, 2810, 6937, 4279, 3458, 8160, 7667, 4820, 1074, 799, 4279, 1328, 6095, 6517, 107, 7738, 799, 8687, 2917, 4279, 1164, 7755, 3158, 1361, 3338, 8902, 3688, 8343, 271, 93, 7738, 3576, 4279, 517, 5917, 3782, 1885, 2810, 3456, 7990, 3458, 2300, 8475, 4349]"
2185,1,"[5361, 2161, 3458, 1253, 6517, 653, 3688, 8863, 91, 3458, 5901, 5361, 2616, 5533, 7738, 3024, 3190, 1556, 5657, 2234, 95, 2161, 4349, 7238, 5668, 4176, 4279, 3458, 3134, 7738, 4982, 3688, 608, 8298, 2300, 5774, 4071, 4279, 3458, 2363, 7715, 7667, 5774, 3688, 4410, 1891, 4279, 5463, 7738, 1490, 7738, 5774, 4629, 8085, 5917, 3458, 8160, 7667, 7568, 799, 4279, 1891, 7077, 7667, 5774, 8613, 282, 7990, 8298, 2300, 8692, 3688, 6915, 7738, 6244, 7090, 7133]"
2186,1,"[2937, 6430, 482, 2810, 3456, 7738, 2836, 3782, 4629, 3178, 5238, 5774, 1065, 4055, 7807, 7768, 4279, 3333, 4753, 7151, 3458, 8369, 7403, 6004, 3458, 3070, 8570, 6517, 3458, 4949, 7504]"
2187,1,"[5361, 557, 7990, 3219, 3458, 8559, 5361, 5462, 5361, 1556, 7424, 4880, 7914, 6277, 2937, 6517, 3769, 2300, 3458, 3782, 4264, 4329, 4349, 7738, 4592, 1885, 4410, 3458, 6268, 5309, 1556, 3688, 1954, 4202, 3909, 5774, 6977, 7738, 3458, 1434, 6244, 6622, 3251, 8901, 8298, 2300, 3062, 3290]"
2188,1,"[5309, 3458, 3782, 6244, 5991, 622, 7403, 7738, 2990, 4279, 3746, 4055, 799, 6419, 3683, 5361, 2161, 3688, 8926, 3134, 4055, 3458, 2183, 4077, 3458, 2300, 7738, 5458, 7293, 4176, 4055, 5309, 5992, 3688, 2300, 8692, 3458, 2576, 5901, 7738, 6322, 4620, 4176, 8692, 3458, 221, 5901, 3688, 2784, 5458, 6322, 1556, 4279, 1058, 7109, 5458, 6322, 3683, 7818, 2520, 4279, 3307, 1119, 8692, 5309, 7884, 3909, 7738, 8692, 3458, 4410, 2257, 5361, 2161]"
2189,1,"[7818, 2157, 3909, 7818, 2161, 739, 1540, 595, 4651, 7818, 4873, 3458, 8643, 8692, 2649, 2183, 3219, 4691, 7333, 8856, 7884, 3458, 5901, 7172, 3458, 1119, 3458, 137, 5901, 7738, 5458, 2161, 7700, 3683, 5205, 1164, 857, 5310, 2258, 7738, 3984, 3683, 5394, 2877, 1361, 3688, 6244, 2234, 8294, 7738, 4820, 910, 8688, 137, 250, 2300, 1080, 1058, 4055, 3688, 7869, 7884, 6980, 8846, 288, 3363, 5978, 7941]"
2190,1,"[8298, 2300, 5774, 6517, 3688, 1202, 4331, 6517, 5533, 6268, 7746, 1425, 4264, 7874, 482, 7738, 3458, 3782, 7990, 5976, 4264, 4410, 4055, 5568, 592, 4731, 7738, 2060, 532, 3458, 7239, 7884, 82, 7990, 1434, 6244, 5008, 7738, 2810, 273, 7738, 3458, 4601, 4271, 5774, 3688, 4410, 4331, 4279, 7379, 2718, 143, 3688, 583, 7884, 3889, 7667, 5533, 145, 5283, 4629, 8764, 5774, 3909, 3683, 7568, 3688, 2817, 5074, 4279, 1138, 8033, 4279, 3458, 2090, 5917, 3458, 4457, 3939, 143, 3688, 9094, 7884, 4518, 5361, 4011, 8854, 3683, 7990, 3961, 8671, 6244, 3458, 4753, 7222, 3290, 4279, 3992, 2234, 8581]"
2191,1,"[5462, 8156, 1335, 7109, 2234, 2369, 6244, 2494, 3458, 1830, 8152, 3782, 1885, 2810, 3456, 7738, 3511, 1299, 4176, 1164, 2810, 1452, 5487, 2369, 6244, 4409, 3458, 1425, 7809, 7738, 7818, 7238, 5927, 3909, 7818, 3024, 2520, 3688, 1018, 2257, 6517, 3909, 2369, 7109, 8692, 3688, 8292, 5684, 3683, 6244, 7844, 3458, 616, 6244, 2937, 5883, 8846, 7738, 2937, 2405, 6268, 6517, 3458, 2300, 4264, 3711, 7738, 5850, 3458, 5582, 8454, 756, 4271, 6244, 4410, 1891, 4279, 6072, 3458, 5327]"
2192,1,"[143, 3688, 1962, 3282, 3683, 6244, 8552, 4279, 1678, 6517, 8298, 8634, 5519, 7738, 8297, 5976, 4055, 3688, 8017, 1885, 2937, 7093, 482, 7738, 273, 7738, 6177, 8298, 6244, 3688, 8312, 6967, 4331, 5774, 5224, 7380, 4279, 1328, 7564, 7738, 8687, 1546, 910, 3688, 5186, 7315, 7109, 5361, 2161, 5224, 8581, 7738, 1885, 2937, 7133, 3333, 7821, 7884, 5634, 3672, 3458, 45, 3688, 7403, 5646, 2300, 8822, 5677, 4055, 5008, 5411, 7738, 7150, 4279, 4570]"
