,review,sentiment
2191,the hotel is sadly no longer the elegant good service place it used to be bad service and poor food in the restaurant but in particular nasty insulting baggage clerk in the storage room i checked out at am and then realized at am that i had left my belongings in the room safe i returned to the front desk and the helpful assistant asked the baggage clerk david to accompany me to the room his reaction was one of great anger at being disturbed although he was not busy and when i insisted and after more than hour he accompanied me insulting me all the way up in the elevator and along the corridor how could you be so stupid do you know how hotels work you are wasting my time i got my belongings as the safe was still locked but i am very disgusted that somebody like him could be employed there who else has he insulted i bet i am not the first and management does not seem to care dublin has many good hotels so there is no need for anybody to subject themselves to such insulting behavior,0
2192,we stayed for a night break july in the gresham is centrally located comfortable peaceful in the middle of everything you out the door all kinds of services are on this is so easy good atmosphere staff at front desk are helpful courteous the ridiculous price of hotel accommodation in dublin this was not too expensive i would need a really good reason to visit dublin and need to stay overnight though to pay these prices,1
2193,despite the ongoing renovation work the staff we encountered were all courteous friendly and very helpful we had a beautiful room in the college wing and we slept so well bed was very comfortable and room was warm hotel is in the heart of the city and we walked to wherever we had to go dublin castle temple bar and iveagh gardens to name a few we did eat in the hotel but only because we were out so much car parking facilities are great if a little bit of a hassle trying to get parked outside the hotel to check in first before you can access the car park you need your room key for the lift loved our stay,1
2194,this hotel is one of our favourites when over visiting dublin business and pleasure staff are very courteous and go out of their way to make one feel welcome rooms are very comfortable clean and provide all the necessities for a welcoming overnight stay room service was efficient and food reasonably priced for dublin city centre,1
2195,when i booked this trip i was a little concerned that the hotel would be much different now that it is owned by a new company i was pleasantly surprised that the things i really loved about the gresham on three previous stats have not the staff are still friendly and helpful there is a safe feeling about the property and the service is stellar there are some changes being made to the structure itself but it was not inconvenient at all the housekeeping seems to be magic i would leave my room in the morning and immediately my room would be spotlessly cleaned even if i was only gone a short time i would highly recommend this hotel to anyone wanting a convenient locations and a feeling of respect for their guests lovely visit,1
2196,we arrived two hours before check in and were offered an upgraded room straight away to compensate for the final week of upgrade works in the hotel reception staff extremely helpful in particular with regards to car parking under the hotel and how to access out of normal hours the parking was for the overnight stay there is a lift from the car park to the hotel just make sure to read the notices in the lift to check which floor to get off at we did not use the facilities as we had other commitments but both looked lovely our room was on the second floor lovely comfy bed immaculate no bath great nights sleep silent could not believe we were facing the corner of street upper so quiet plenty of taxis outside and other transport options available great location for sightseeing shopping nightlife etc will return here,1
2197,i stayed at the gresham hotel in dublin recently and was disappointed check in at reception went smoothly i was served by a lovely pleasant lady who gave me a complimentary room upgrade and what a room it was too overlooking street the room was absolutely beautiful and very clean we ordered food in toddy bar and it was as good as we would have liked it to be we were disappointed to find that the service was slow and the food was only warm when it was served with only small portions too when asked if everything was ok i did inform the staff of this but the only response i got was i definitely would eat there again as it not good value for money at all the breakfast was better though they claim to serve until but if you are down before that time most of the buffet has been put away and only a small amount of hot food remains available so get down early finally there is renovation work underway at the front entrance which is surprising for the time of year i would have thought that this type of work could have been completed early spring or in the autumn time not during peak season the workers are very noisy resulting in some difficulty hearing the very good reception staff they too appeared frustrated with all the noise from dropping tools and banging equipment all in all a great stay costly but then again,1
2200,we stayed here for two nights at the end of our circle ireland bus tour the hotel is very nice lots of services great bars and restaurant the location is absolutely fantastic and ca be beat you are right in the heart of the action and all kinds of eateries pubs shops are adjacent easy to walk to all from here the rooms here are large great wifi nice beds and comfortable only problem we had was air conditioning is poor or was functioning in our room the lowest we get the room temp was and it sounded like it was working but never cooled properly not really an issue though as there were there large windows that fully open so it was cool enough there are two pubs that are top notch within steps of the hotel madigans is right next door went here fro drinks twice nice place murrays just up the street a half block was an outstanding place we dined here on our last night with others awesome food service and live irish music there is lots of shopping near this hotel great stores for everything you need we thought this hotel was great and would stay here again without a doubt,1
2202,the hotel riuis a beautiful hotel located very strategically to the heart of dublin we could walk anywhere we needed to go wonderful staff and good food our only issue although minor was they never repaired the towel warmer after numerous request,1
2204,very well operated hotel with very good staff that are so helpful clean throughout breakfast is a good choice the room size is more than adequate some are very large the personal products are of quality,1
2207,we paid for a room for the concert on arrival we were told that our room had been upgraded to a suite when we arrived at the room it was quite small the only thing to suggest it is a suite was a larger bathroom otherwise the room was dark really hot and stuffy we put the air con on when we left the room and when we came back it was warm sleeping was unbearable and we could contact any of the hotel services in fact when we came back all we could see was security at the front lobby and nobody at we asked to speak to a manager the next morning he apologised about the air con and was aware they had a problem with it in the hotel no gestures were offered and guess what does not include breakfast it is disappointing to see these hotels totally rob people when an is will never be back here again the shelbourne is the place to stay,0
2208,the service here is exceptional so you ca go far wrong the first week i stayed they upgraded me to a suite hot but lovely and spacious the second week was a considerable step down a tiny room no road drilling just outside the window i complained to the duty manager and they had moved me to a quieter cooler bigger room within the i would recommend they work very hard to make their customers happy and most of the property is spectacular,1
2209,stayed in the gresham for one night before leaving the country paid euro for a room without breakfast for this price would have expected much better service arrived about knowing this was too early for check in but needing to drop luggage and enquire about possibility of room availability traveling on my own with lots of luggage and a very tired young child no room available fair enough but was told i would get a phone call as soon as possible when room available never got that call i left my luggage went to bar to order food found my own menu nobody served me despite waiting several minutes and i left to find something on hours later i rang hotel and was told no room still available child now asleep on top of me and i pleaded with receptionist who then found one i arrived back to hotel to lots of people checking in i queued with child asleep in my arms and looked around to see if chair in reception but none there nobody came to my assistance during that process despite me struggling to hold my little boy i eventually grew tired of receptionist chatting to a customer at concierge not checking in just chatting and i asked for my room key she then kept asking me for my luggage tag despite the fact my hands were completely full i told her my priority was child and room and i could worry about luggage later she finally,0
2210,very expensive for such an old fashioned place after paying as much money as we did you would expect a little more comfort quite disapointed on the plus side the staff were as accomodating as they could been,0
2211,the hotel is located in one of the few monumental buildings on o connell street was easy front desk staff was friendly and helpful although some were difficult to understand because of their spanish speaking background my room was on the street side overlooking o connell street the room was not big but clean and comfortable and well isolated i did not hear street noise an excellent breakfast was included in the rate i paid most of the city sights were on walking distance there is stop of the aircoach to the airport in front of the hotel,1
2212,very nice room wonderful and helpful staff and concierge two restaurants in hotel and terrific full irish breakfasts available daily its location is central to much of dublin tourist sites hotel is located on busy street buses and tour guides readily available,1
2213,stayed in the hotel riu plaza for one night for the coldplay concert at croke park chose the hotel based on its location but would gladly stay there over and over again we had a wonderful stay the staff were incredibly helpful from check in to check out and we had an amazing room in the college wing complete with a plate of cookies wishing us a happy anniversary really stunning room spacious and comfortable and fabulous bathroom too was worried about the noise from street but we honestly did hear a bar on the ground floor as well with an extensive gin menu in particular would gladly stay here again in fact we tried to get a booking for this weekend as it worked out so well but unfortunately they were sold out next time for sure though,1
2214,my husband and i stayed at this hotel after our day tour of ireland first of all the location of this hotel is absolutely perfect so if you want to stay in the city center then this place is for you you can walk down o connell street and you are in the city center there are multiple shops restaurants coffee shops and everything that you need as you walk out from the hotel also the hop on hop off bus has a stop right outside the hotel the aircoach blue bus also has a stop just right outside of the hotel i can not say how impressed i am with this bus service that is offered between the airport and the city center you can just purchase the tickets from the bus driver it is either or euros i do recall roundtrip to airport and city center per person so you can not go wrong with that and it is much cheaper than a the hotel was decent and comfortable the front desk people are very helpful and friendly the room itself was very small enough to fit a queen size bed desk and two smaller chairs the bathroom was decently sized and it had a towel rack heater which was a nice surprise the one thing i did like about our room were the paper thin walls i could hear when someone was flushing the toilet at but i got over that i would definitely recommend this hotel,1
2215,not great but nice helpful front desk staff but most were difficult to understand it seemed they all wanted to speak spanish with an irish accent not good for the vast majority of the good location clean rooms that are paid maybe euros each for the breakfast but had to get breakfasts for two of our three days there due to early tours and an early flight what we got with the breakfast was an apple a banana and a very small muffin no more that was a complete would not return there must be better options in dublin,0
2216,the location is perfect in the heart of dublin which means walking distance to all the main staff was super friendly the room was great and very clean excellent breakfast super recommended,1
2218,this was a great base of operations from which to start our ireland vacation it very central and within an easy walk to pretty much everything you might want to see in dublin rooms were clean and the bed was comfy staff was good and the restaurant breakfast were good as well,1
2219,a clean hotel in a nice location near to markets restaurants pubs shopping streets the personnel of the hotel is quite welcoming and available you can easily walk your way to temple bar and no need to catch a cab by night,1
2220,room was perfect one of the nicest i have stayed in large room and bathroom with everything i could need provided no noise at night and staff were friendly and helpful check in and out was done with no fuss location of the hotel is ideal for a trip to dublin and i would absolutely stay here again,1
2221,what a lovely christmas spirit in dublin the christmas lights are delightful especially grafton street and the buskers on christmas gresham is my choice of hotel every time i go back to dublin central classy and comfartable,1
2222,i stayed here recently with my husband it really has the wow the moment we checked in until we checked out it was staff can not do enough breakfast is fantastic with plenty to choose beds are comfortable and the rooms location is right on o connell street close to totally recommend the gresham,1
2223,this wonderful hotel is situated exactly at the first bus stop of the aircoach from dubln airport on the main thoroughfare of the city it is a short block from the gate theatre the staff were really friendly and helpful our room was perfect and the bathroom boasted a luxurious bath as well as a shower,1
2224,delicious meal i would recommend the beef rather than the hake however portions were very small for the price delightful surroundings with nice background music and friendly staff i will definitely return in the hope of larger portions,1
2225,very helpful staff security gentleman was informative and was willing to answer any queries i had could not fault hotel parking was easy and i felt my car was safe outside hotel room was clean and comfortable,1
2226,stayed here before flying out to bulgaria for a family holiday rooms were really comfortable and spacious was so comfortable and staff were so friendly breakfast was really good and an excellent price would definitely recommend it,1
2227,krystel found us a great room helped us arrange a shuttle directions to airport really appreciate that she understands family she was patient kind and helpful i have already recommended to friends flying into and out of you for a great stay we will definitely be back,1
2228,stayed here last week before early flight the next day really enjoyed it as staff so pleasant and helpful from reception to bar staff and the bus driver who brings you to and from hotel to the airport had a lovely dinner in the bistro with a very relaxing atmosphere best hotel food we have ever had so compliments to the chef room was very comfortable with great bed and spotless bathroom tv has best reception ever and wifi is fast got a great deal for stay and parking for the week will be back next time we are flying and highly recommend this hotel,1
2229,i had an overnight at the metro hotel to catch an early morning flight i needed dinner and the service there in the restaurant and lounge is fantastic waiter mario and bartender taylor were professional efficient and friendly i had time to sit at the bar after dining and had some nice conversation it gave me a good impression of the hotel and that the management was hiring good employees if i ever need to overnight again near the dublin airport metro will definitely be my choice,1
2230,enjoyed my over night stay from start to finish after my holidayon entering the hotel was greeted by most efficient friendly staff got to the room and discovered the bed situation was not for me it was late at night and the reception staff changed the room immediately greeted in the dining room next morning beautiful freshly cooked breakfast overall appearance of the hotel was lovely and very comfortable very happy with my stay,1
2231,used parking space for airport shuttle bus to dublin airport driver of mini bus excellent he is always so helpful with bags and children always so friendly and recognises us from previous trips he is a credit to the hotel and he is the reason we return time after time,1
2232,my boyfriend and i enjoyed staying at this hilton location which was near almost every major attraction we went to see in dublin the view of the river is fantastic if you can get it the rooms are quirky and modern and the staff is terrific our only quibble was that the parking nearby is ideal as it is difficult to navigate a car into the narrow spots and maneuver in the tiny parking building but that may be an unavoidable fact of staying in downtown dublin and the car survived just fine in any event we would gladly recommend this hotel to anyone staying in dublin,1
2233,the service at the morgan restaurant was simply outstanding nina was extremely quick and accurate with all orders her enthusiasm was infectious and she sets a great example for all employees oat the morgan,1
2234,stayed here years ago we were impressed then and again this time our daughter had a bit of an issue with a plugged sink but other than that it was great located near the temple bar area plus a large shopping center staff treated us very well the breakfast was excellent beds were also very comfortable only there night but good preparation for the long flight home,1
2235,the hotel is located right in the city center walking distance from many service is really good and the staff were very helpful the rooms are decorated in a modern lite style which i really like,1
2236,great location to be able to get into temple bar and other areas of dublinbar is well stocked and bar team all know what they are doing good service same with the roomsparking is next door but easy to find,1
2237,our stay started in spectacular fashion we arrived exhausted around after traveling from the states our room was ready of course but we asked if another one was indeed a upgraded room was available right then so we happily paid the surcharge went to our spacious room and had a magnificent four hour nap we had a great bed sofa and tv desk area ample closet and kettle the bath was spacious with a strong swedish shower head quiet is extremely important to us we were right over the road by the liffey river so there was a little noise but the windows had pretty good insulation and traffic dwindled in the evening actually more annoying were the hardwood floors which creaked when we walked and when our neighbors upstairs had breakfast one morning thought it was good but not outstanding there is a pretty simple buffet of breads usually very coarse juices and cereals you order hot items off a menu standard irish breakfast omelettes pancakes etc then again we were never thrilled by any of our breakfasts over days this is france or italy the staff was friendly and helpful i wanted to print tickets for dublin castle and after i emailed it to them they said you do have to wait around we put the tickets in your room and they location was terrific easy walking to all the major sites but not in a crowded location we did feel the price was a little steep but,1
2238,great hotel very funky vibe rooms are generous and well laid out get one at the back as the noise from fleet st when it winds up late night early morning can be disruptive but goes with the location great staff particularly nina in the bar very attentive and helpful,1
2242,minutes from street wynn hotel is a great city centre location for business meetings conferences and training events the historic hotel provides a charming and welcoming working environment the friendly staff team are very accommodating and professional lunch is excellent and the venue is accessible by all forms of public transport,1
2243,the hotel has very high standards when it comes to premises and service a special thanks goes to claire for helping us out with the bookings and check in even going the extra mile by supporting us with info related to dublin,1
2244,my husband and i spent our first two nights in ireland at the wynn hotel on lower abbey street in dublin the staff was wonderful the bed was comfortable and the full irish breakfast delicious it is a lovely old hotel in a perfect location with both a restaurant and bar no taxi is needed to get everywhere you would want to go close to trinity college and street shopping pubs and restaurants,1
2245,traditional hotel in a great location just off st by the luas tram stop and minutes from connolly station dart services out to etc great bar free in rooms traditionally serviced nothing to dislike about the hotel at all was expensive for the night but i put this down to playing in town and all hotels were charging high prices nice traditional breakfast the next morning tip for visitors to dublin buy a leap card at dublin airport for i got unlimited bus including airport transfer luas and dart services well worth the money if you are travelling around using public transportation though dublin is a great walking city recommend malahide for a upmarket seaside village and bray to the south of dublin for a more traditional seaside resport,1
2246,we had a one night stay in a very comfortable and clean room at back so not a good view the hotel is well decorated and style befits its history staff very helpful and friendly we enjoyed a lovely full breakfast from a wide range of choices hotel could not be better located ten yards from street and a tram stop just feet away from door of hotel the dining room is lovely and bar has a good feel and serves good food one negative there is no lounge to to sit around in other than the bar which can be busy overall a great hotel if a little expensive,1
2247,such a beautiful place the staff were very courteous and knowledgeable about the area the bar and restaurant have both great service and fantastic food if you are planning on staying in dublin then this is the place to start your journey,1
2248,my husband and i stayed at the castle clontarf hotel on the last night of our day stay july we wished we had stayed here at the beginning of our trip it was amazing marcello was wonderful at check in upgraded us to a junior suite we absolutely loved the room four poster bed wonderful period furnishings and the bed was so comfortable the restaurant was wonderful as well our server karen was very friendly there is something to look at everywhere you turn i highly recommend a stay here while you staying in dublin,1
2249,this hotel was great from check in to check out clean comfortable and an amazing breakfast the castle features are interesting we got room service diner which was really nice we booked here to be nearer to the airport for our flight the next day will do it again,1
2250,staff excellent food excellent rooms are very tastefully decorated in keeping with the castle decor beds really comfortable definitely recommend this beautiful castle hotel to anyone we were surprised to be upgraded to a king suite stunning ca wait to go back,1
2251,we booked this hotel thinking it be cool to stay in a castle during our night day trip to dublin hotel was beautiful and it was fun exploring the building but after the first day novelty wore off and we wished we stayed closer to the city center the surrounding town is small with not much to see you would have to spend min or spend for a taxi to get to the city we took the bus the first morning to the city but needing exact change was a pain so we took taxi next two mornings hotel has a taxi on standby so that was nice later learned the red hop on and off bus comes near the hotel which would have been a great option but not knowing we purchase green hop on and off bus when we first arrived in dublin overall it was a pleasant stay and hot buffet breakfast was nice start in the morning but it was same menu every day,1
2252,what a gorgeous hotel it is filled with history and art all the nooks and crannies are full of surprises the room was very comfortable and the bathroom and shower very nice the breakfast is a buffet and offers many choices including classic irish breakfast choices the service at check in and in general are impeccable everyone very friendly and accommodating truly an experience in itself,1
2253,chose to stay here as a special treat to end our tour of ireland we opted for the dinner package which turned out to mean we were able to choose anything off the al a carte menu and the food was fantastic the staff were all really friendly and welcoming and overall the hotel did make you feel you come somewhere special our only criticism is with the room the dinner package came with a deluxe room this has been refurbished but it small details which slightly disappointed us in the bathroom the stem on the shower head was quite loose so the shower head could easily swing right over the shower screen it was clear that although there were new wall tiles and shower screen they had left the old bath in would have been so much better to have taken this out and had walk in shower instead especially as the baths are quite narrow the bathroom sink although a new modern basin had a crack in it in the room the bed was very comfy i can see that pillows could be a bit flat for some people but ok for us again just little details let the room down paint marks on the side of the mirror frame because someone had wiped it off when they painted round it poor workmanship overall though the food and the staff make this place and we would recommend for anyone staying in dublin,1
2254,had the pleassure of staying in this amazing hotel last weekend and what can i say only wow it was by far the most luxurious hotel ive ever stayed in the rooms were just fabulous and we enjoyed a lovely meal in the bar before heading out i would highly recommend this hotel if you ever travelling to dublin for a night,1
2255,the clontarf is a jewel my family and i stayed for one night while traveling to dublin from the us the attention to detail made us feel we were all royalty the castle itself is incredible and i would recommend anyone traveling to dublin at least go for a meal there it is an amazing experience to just walk in however if you have the time to spend a night or longer i highly recommend doing so the location and convince of touring dublin are worth the stay alone the talented and kind staff are beyond compare i so glad we found this hidden gem,1
2256,it has been remodeled to strengthen the walls and provide modern rooms without losing the flavor of the castle consequently there are a lot of interesting nooks and crannies staircases and balconies to explore there are also several dining opportunities but the bar is very popular with a variety of food choices from small snacks to full meals it is a popular venue for weddings christenings etc it takes time to get a taxi so plan ahead when going into the city,1
2257,our family only had nights in ireland and the clontarf castle was a great choice the rooms were great the atmosphere was stunning and the food in the restaurant was awesome even our kids who are picky eaters found food they liked,1
2258,great food with great were not five star in a five star poster bed was to be a christening on the front lawn when we were leaving was just sorry i was not invited to stay am back shortly and cant wait,1
2259,stayed here on our last night in ireland a few miles from the dublin airport a wonderful experience i agree with all previous comments i was told that this was indeed the sight of the original castle supposedly a wall in the reception area was part of the original regardless it was well worth the stay,1
2260,stay there it is a wonderful experience they have air conditioning and the old style large bath tubs for soaking your tired bodies after a long day of sight seeing the breakfast room in the morning was the best catered one that i have ever experienced they have every type of breakfast food that you could want the bar area at night was also very elegant and comfortable the nicest thing about the castle is its history and inside decor they have a self guided tour to capture and explain all the paintings and artifacts,1
2261,we stayed here for two nights after a seven day drive around ireland i could write a great deal about things that are excellent and very good about this lovely unique hotel but very little about things that went slightly are very efficient and make you feel welcome whether it is the reception bar or catering personnel room was very comfortable and clean with all the normal support for the weary traveller we use the fahrenheit restaurant on both nights and have no complaints but plenty of praise looked after excellently by the staff there plus the food was very is located out of dublin but there are good access routes available by bus or taxi if you do want to or ca drive large car definitely use this hotel again if we are retuning to this area of ireland,1
2262,looking for a nice hotel for the last night of our trip in ireland the clontarf castle hotel seemed to fill the bill in fact it did just that the service apart from checking in was friendly and first rate especially in the fahrenheit dining room,1
2263,nestled in a quiet area the clontarf is a gorgeous mix of old and new uniquely decorated with both modern and historical elements and a staff that truly aims to please large knight room bar with excellent food and drink choices the small sized charcuterie board would be considered large at most other establishments many pretty seating areas to sit and relax and have a cocktail close to the airport and convenient to get to,1
2264,spent a weekend in dublin at this fantastic hotel full of was lovely clean and dinner in knights bar a lovely irish was self service with plenty of were very helpful,1
2265,this was a wonder place to stay for our first visit in ireland the hotel is outside the main city limits but it is a quick taxi ride from the airport about miles away the grounds are beautiful the hotel is beautiful the knights bar is fun great drinks especially the noble knight rooms are lovely front desk is very helpful and i have to say the breakfast in the morning is out of this world was a real treat you can also take a bus to downtown nice walk to the bus stop,1
2266,superbly located away from the hustle and bustle of dublin centre city but only a minute ride from it depending upon which area you want to go to the food in the knights bar is extremely good with great portions and a range of lite fare to hearty dishes the beds are comfortable but pillows are not the most comfortable though both are fine for one night the concierge and front desk are friendly and helpful and were able get us checked into a room before our flight landed at the tv in the room have internet and youtube as well breakfast in fahrenheit provides both full irish and continental fare and is the perfect start to a morning of exploring the only problem found overall was that our door handle was falling off besides that wonderful stay a,1
2267,i booked this hotel based on the great reviews from trip advisor and expedia it located about min away from dublin city center it quaint and quiet great when you want to get away from the hustle and bustle of the city i have to admit that the decor is quite cheesy on the inside the hotel itself is overall pretty clean however i have to admit for a star hotel the bathrooms inside were what my friend called dingy they were clean but the lighting was off and the tile grout was black in some portions on another note the staff are very nice and helpful they have a restaurant inside that sells pretty good food keep in mind this is one of the only restaurants around the hotel since you are away from the city overall stay was pretty good,1
2268,very clean and comfortable staff treat the hotel as their own home they care deeply about the facility and services they provide everyone goes out of their way to help you wo have a better experience anywhere,1
2269,this is a must stay it is beautiful inside and out totally worth it i highly recommend you staying here it is easy to use the restaurant and the staff is amazing not right next to the city but very easy to get too lots of resources and information given when you ask,1
2270,the hotel is lovely and has very comfortable beds my only disappointing surprise was that the rooms were not actually in the castle the breakfast food was delicious and the bar was great the reservations team was mostly outstanding tina was especially friendly and thoughtful,1
2271,we attended a wedding here and the surroundings decor and atmosphere were all exceptional additionally every staff member we encountered were professional and friendly but special mention to lorraine who was our waitress during dinner she made sure that everything went perfectly including making special arrangements for our fussy eating son she a credit to the hotel,1
2272,stayed at clontarf castle for the better part of a week on business star all around room was wonderful food was wonderful and the castle is gorgeous would recommend it to anyone considering a stay in dublin,1
2273,this was the first hotel we stayed at in dublin and it was absolutely amazing not only was staying in a castle cool but the stay and service was excellent the rooms were very clean and we kept the staff was very polite and very attentive to our needs we only stayed days but we definitely stay here again when we come to ireland next,1
2274,i stayed here for a company offsite with my team for a week my entire stay was absolutely lovely and the staff was more than accommodating and pleasant they were able to check in me early which was greatly appreciated as this was an organized function sometimes things have gone awry or do run smoothly but at clontarf everything ran incredibly smoothly and the food and drink provided for breakfasts and lunches were fantastic the dinners were amazing and again i ca say enough of how lovely and accommodating the staff were aside from that the rooms were comfortable and the property was beautiful thank you so much for a wonderful stay,1
2275,located in a beautiful neighborhood just outside dublin great location loved the medieval decor friendly and helpful staff nice breakfast comfortable rooms that have all the modern conveniences including usb ports,1
2276,we started our irish holiday with clontarf in dublin am glad contarf is away from the hustle bustle of the typical touristy haunts clontarf castle is in a nice neighborhood and most of the old castle is preserved the rooms are modern and you will not miss a conventional hotel what makes it super special are the people who manage it we were welcomed and upgraded into a family room so we could have more space the chef even made a custom kids meal of buttered rice veggies for the kids one late night after our city trip kiddos were also treated to extra ice cream by the team at knights bar the knight bar serves hearty irish meals so go on and enjoy their lamb stew fresh haddock and even light eats you would find local families dining out here on weekends so its always buzzing with people breakfast is a good spread and the breakfast rooms are nice sunny the rooms are spotless and the housekeeping fantastic there a gym for diehards taxis are just one call away airport or train station about euros max if you hiring a car there free parking we would love to come back on our next trip to dublin tip hire your car straight from the airport or online before u arrive saves you a few hours of back n forth use a taxi or bus for travel within dublin,1
2277,i was here on a three nights sightseeing trip with my teenage son who had requested a comfy quiet room and good breakfast as mother and son we also wanted twin beds clontarf delivered on all points the room was not super large but large enough with a sitting nook comfy high twin beds that were cm wide lovely locally made toiletries and facility european and american power sockets were a nice touch the room was also very quiet breakfast was fresh much of it was and it was beautifully served in one of the castle characterful rooms travelling to and from the city did take some time around min walk to and around min transport time to connolly station leaving every minutes or so this was not a problem for us who did not mind walking and had bought leap transportation cards as one tour guide said there is no place in dublin that not noisy and clontarf was our quiet oasis after intense city strolls staff was lovely and very helpful but often busy this is a place where you carry your suitcase yourself i personally found the decoration of the hotel a bit kitsch but my teenager loved it,1
2278,we are just back from an amazing stay in the castle we had a brilliant time the hotel staff were excellent with us and the food was of the highest quality on the first night we ate in the knights bar and we well looked after and for our anniversary meal we booked the fahrenheit grill and it was outstanding this is one trip we will never forget highly recommended this castle,1
2279,clontarf castle staff made this visit a lifetime experience this was my first time back in ireland in years special thanks to marta who was originally from poland and took a special genuine interest in our brief visit over to kraków and then when we returned to clontarf castle where karen the irish waitress was also just as kind my apologies to all the other wonderful staff whose names i ca remember they made this trip wonderful clearly whoever does the hiring around here is a genius because i never seen such a group of and dedicated staff who genuinely take pride in providing their guests with a truly remarkable experience thanks so much,1
2280,only stayed in this hotel for one evening after an enjoyable week driving all over the lower half of ireland but it was a welcome ending to a wonderful trip the ambiance of this hotel is excellent considering the busy dublin area and it is only a short drive to the airport recommend just walking around the hotel and grounds to take in some of its history it is a quiet oasis within a busy city everything about this hotel was excellent and highly recommended,1
2281,i but away from the city center which is actually very good depending on your interests but close enough by a bus or taxi ride it a castle but also a pretty modern hotel with very good service will definitely be back assuming i would go back to dublin,1
2283,excellent stay at clontarf castle everyone was extremely friendly and efficient which made our first visit to dublin special the local transport is within easy walking distance so it is easy to get into the town centre or further afield,1
2284,we had a wonderful night stay in this hotel the staff was amazing and friendly the grounds room and hotel were absolutely beautiful and comfortable they were so accommodating as we were a large party who needed assistance with a private dinner golf clubs and the like i heard the shower turn on in the middle of the night during my stay it was much louder and longer than a slow drip i sleep through everything so it was very out of the ordinary i researched to find other guests who had similar experiences for anyone looking to experience an encounter we stayed in,1
2285,excellent service exceptional food have enjoyed at in some of the finest hotels in dublin incl merrion westbury and enjoyed the whole experience here more afternoon tea with a lovely difference,1
2286,a modern castle hotel much more live able and much much mores affordable than the other castles we stayed at during our plus weeks in staff here was simply amazing without being room with its bed was our last great memorty of our the lounge was fair priced were you were hesitant about ordering more than one drink,1
2287,the staff was friendly helpful and professional the bar made the best drinks the way they are supposed to be done the food was great prices were very reasonable and the castle was beautiful and well kept,1
2288,we spent a wonderful afternoon in clontarf castle as part of a work related family bbq afternoon the staff were attentive the space was clean and the food was delicious no detail is overlooked in this hotel and i could not recommend it higher,1
2289,i say castle because it really is more hotel than castle our room was not ready at and we were asked to come back hour and it would be we ate in the bar there at the hotel where the food was good albeit higher prices as any hotel our room had a small section of the existing castle wall in it which was nice but our window view was well a solid wall it is absolutely beautiful regardless and the service is unequalled we caught a cab to grafton street euro to go shopping this is a major wedding and wedding reception destination and there were weddings booked while we were there and it was no problem at all a beautiful place to stay but not the true castle experience i would have liked,1
2290,stayed just one night at this excellent and very attractive hotel found everything to be of a high standard from check in to bedroom with the most comfortable superking size bed i am fussy about beds but have to say this was the best sleep in a hotel bed for a very long time as the mattress was top quality my room like the hotel in general was very clean and well presented the extras you could wish for were present in the room including and it was nice that there was not just coffee making facilities but iron and ironing board decided to opt for buffet breakfast in the morning having had the cost added to my bill at check in to get a slight discount on the price and again i was delighted at the diversity of food beautifully presented in the breakfast room it was an excellent meal we stayed on a sunday evening and it was so wonderfully quiet room at rear of hotel and no noisy guests to wake us up last but not least it is a beautiful and characterful hotel just like the photos show and not boring and like so many other hotels it is one hotel that stands out for quality in all areas that matter and i plan to return again soon as great location not too far away from dublin centre and howth with its amazing seafood cafes and required though to get to city centre or howth good,1
2291,fantastic hotel with very nice and artistic decor rooms are maintained very well neat and clean staff is friendly and helpful only problem is not having enough option in dinner for vegetarians still very much recommended for overall comfortable stay,1
2292,upon arrival at clontarf one is amazed at the visual appearance it is a lovely property including interior which is state of the art but very reminiscent of a castle colors are royal purple fit for a king and a queen,1
2293,this was a surprise for my boyfriends birthday as soon as we walked up the drive we were both very impressed it looks amazing checked in by marcello there was a little wait as he was arranging a couple of glasses of champagne and chocolates waiting for us in the room lovely touch thank you we also had four mini cakes delivered to our room before going out that evening brilliant customer had a room at the end of the corridor and it was smaller than expected but it was too much of a problem still very comfy the water pressure in the shower was a little lacking but loved the toiletries smelled delicious the first night i struggled with the pillows as they are really hard i then read that they had feather ones so requested some only to be told they had run out disappointed by this the bed was comfy but the pillows let it had breakfast there which again was fantastic lots to choose from and very tasty on the second day though we gone up to get a little bit more and when we came back to the table the staff had cleared our cups of teams cutlery away so had to ask for we loved this hotel the staff were very helpful and the location was good we used the bus and train to get into the city and had a nice walk along the seafront,1
